year_month,district_name,market_name,commodity,variety,grade,min_price,max_price,modal_price,price_date,year_month
2020-12,Agra,Achnera,Potato,Desi,FAQ,900,1000,950,2020-12-30,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,800,900,850,2020-12-29,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,850,950,900,2020-12-28,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,800,900,850,2020-12-27,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,800,900,850,2020-12-26,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,800,900,850,2020-12-25,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,950,1050,1000,2020-12-23,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,820,920,870,2020-12-22,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,800,900,850,2020-12-21,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,800,900,850,2020-12-20,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,950,1050,1000,2020-12-19,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,1000,1100,1050,2020-12-18,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,1350,1450,1400,2020-12-16,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,1400,1500,1450,2020-12-15,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,1700,1800,1750,2020-12-14,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,1700,1800,1750,2020-12-13,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,1650,1750,1700,2020-12-12,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,2000,2100,2050,2020-12-11,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,2300,2400,2350,2020-12-09,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,2350,2450,2400,2020-12-08,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,2550,2650,2600,2020-12-07,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,2650,2750,2700,2020-12-06,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,2750,2850,2800,2020-12-05,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,2800,2880,2840,2020-12-04,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,2750,2850,2800,2020-12-02,2020-12
2020-12,Agra,Achnera,Potato,Desi,FAQ,2840,2940,2890,2020-12-01,2020-12
2020-11,Agra,Achnera,Potato,Desi,FAQ,2830,2930,2880,2020-11-30,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,3750,3850,3800,2020-11-29,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2820,2900,2860,2020-11-28,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2830,2910,2870,2020-11-27,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2850,2950,2900,2020-11-25,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2850,2950,2900,2020-11-24,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2840,2920,2880,2020-11-23,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2820,2900,2860,2020-11-22,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2840,2920,2880,2020-11-21,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2850,2950,2900,2020-11-20,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2840,2920,2880,2020-11-18,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2800,2880,2840,2020-11-17,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2800,2880,2840,2020-11-16,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2800,2860,2830,2020-11-15,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2800,2860,2830,2020-11-14,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2800,2880,2840,2020-11-13,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2780,2860,2820,2020-11-11,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2750,2850,2800,2020-11-10,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2750,2850,2800,2020-11-09,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2750,2850,2800,2020-11-08,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2780,2860,2820,2020-11-07,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2750,2850,2800,2020-11-06,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2750,2850,2800,2020-11-04,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2750,2850,2800,2020-11-03,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2640,2720,2680,2020-11-02,2020-11
2020-11,Agra,Achnera,Potato,Desi,FAQ,2740,2820,2780,2020-11-01,2020-11
2020-10,Agra,Achnera,Potato,Desi,FAQ,2600,2700,2650,2020-10-31,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2600,2680,2640,2020-10-30,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2600,2700,2650,2020-10-28,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2700,2780,2740,2020-10-27,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2550,2650,2600,2020-10-26,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2550,2650,2600,2020-10-25,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2550,2650,2600,2020-10-24,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2500,2580,2540,2020-10-23,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2500,2600,2550,2020-10-21,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2500,2600,2550,2020-10-20,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2450,2550,2500,2020-10-19,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2450,2550,2500,2020-10-18,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2450,2550,2500,2020-10-17,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2450,2550,2500,2020-10-16,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2400,2500,2450,2020-10-14,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2500,2560,2530,2020-10-13,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2500,2580,2540,2020-10-12,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2500,2580,2540,2020-10-11,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2500,2560,2530,2020-10-10,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2470,2530,2500,2020-10-07,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2480,2560,2520,2020-10-06,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2500,2580,2540,2020-10-05,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2460,2540,2500,2020-10-04,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2400,2500,2450,2020-10-03,2020-10
2020-10,Agra,Achnera,Potato,Desi,FAQ,2400,2500,2450,2020-10-02,2020-10
2020-09,Agra,Achnera,Potato,Desi,FAQ,2420,2500,2460,2020-09-30,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2400,2500,2450,2020-09-29,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2400,2480,2440,2020-09-28,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2380,2460,2420,2020-09-27,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2300,2400,2350,2020-09-26,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2350,2450,2400,2020-09-25,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2270,2350,2310,2020-09-23,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2280,2360,2320,2020-09-22,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2250,2350,2300,2020-09-21,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2200,2300,2250,2020-09-20,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2240,2340,2290,2020-09-19,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2200,2350,2250,2020-09-18,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2200,2300,2250,2020-09-16,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2150,2250,2200,2020-09-15,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2100,2200,2150,2020-09-14,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2050,2150,2100,2020-09-13,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2060,2140,2100,2020-09-12,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2050,2150,2100,2020-09-11,2020-09
2020-09,Agra,Achnera,Potato,Potato,FAQ,2050,2150,2100,2020-09-10,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2030,2130,2080,2020-09-09,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2020,2120,2080,2020-09-08,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2020,2100,2060,2020-09-07,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2000,2060,2030,2020-09-05,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,1970,2030,2000,2020-09-04,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2010,2090,2050,2020-09-03,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,2000,2080,2040,2020-09-02,2020-09
2020-09,Agra,Achnera,Potato,Desi,FAQ,1950,2050,2000,2020-09-01,2020-09
2020-08,Agra,Achnera,Potato,Desi,FAQ,2020,2100,2060,2020-08-31,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,2000,2080,2040,2020-08-30,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,2000,2100,2050,2020-08-29,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,2000,2100,2050,2020-08-28,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,2040,2120,2080,2020-08-26,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,2000,2100,2050,2020-08-25,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1930,2030,1980,2020-08-24,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1940,2020,1980,2020-08-23,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1930,2010,1970,2020-08-22,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1920,2000,1960,2020-08-21,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1900,1960,1930,2020-08-19,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1930,2030,1980,2020-08-18,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1900,1960,1930,2020-08-17,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1900,1960,1930,2020-08-16,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1900,1960,1930,2020-08-15,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1900,1980,1940,2020-08-14,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1870,1930,1900,2020-08-12,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1880,1960,1920,2020-08-11,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1900,1940,1920,2020-08-10,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1800,1880,1840,2020-08-09,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1840,1920,1880,2020-08-08,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1870,1930,1900,2020-08-07,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1860,1940,1900,2020-08-05,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1850,1930,1890,2020-08-04,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1860,1940,1900,2020-08-03,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1850,1930,1890,2020-08-02,2020-08
2020-08,Agra,Achnera,Potato,Desi,FAQ,1830,1930,1880,2020-08-01,2020-08
2020-07,Agra,Achnera,Potato,Desi,FAQ,1820,1900,1860,2020-07-31,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1800,1880,1840,2020-07-27,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1800,1880,1840,2020-07-26,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1800,1840,1820,2020-07-25,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1800,1880,1840,2020-07-24,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1750,1850,1800,2020-07-22,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1840,1920,1880,2020-07-21,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1800,1880,1840,2020-07-20,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1760,1840,1800,2020-07-19,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1760,1820,1790,2020-07-18,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1750,1850,1800,2020-07-17,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1700,1750,1725,2020-07-15,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1720,1820,1770,2020-07-14,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1730,1830,1780,2020-07-13,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1650,1710,1680,2020-07-10,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1580,1650,1620,2020-07-08,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1550,1650,1600,2020-07-07,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1520,1600,1560,2020-07-06,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1500,1580,1540,2020-07-05,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1500,1600,1550,2020-07-04,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1470,1530,1500,2020-07-03,2020-07
2020-07,Agra,Achnera,Potato,Desi,FAQ,1440,1530,1490,2020-07-01,2020-07
2020-06,Agra,Achnera,Potato,Desi,FAQ,1430,1490,1460,2020-06-30,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1430,1500,1470,2020-06-29,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1410,1490,1450,2020-06-28,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1400,1480,1440,2020-06-27,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1430,1500,1470,2020-06-26,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1440,1510,1480,2020-06-24,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1430,1530,1480,2020-06-23,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1480,1560,1520,2020-06-22,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1450,1550,1500,2020-06-21,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1400,1500,1450,2020-06-20,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1420,1480,1450,2020-06-19,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1450,1500,1480,2020-06-17,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1400,1480,1440,2020-06-16,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1400,1480,1440,2020-06-15,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1400,1480,1440,2020-06-14,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1400,1480,1440,2020-06-13,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1400,1460,1430,2020-06-12,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1400,1480,1440,2020-06-10,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1400,1460,1430,2020-06-09,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1380,1460,1420,2020-06-08,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1350,1450,1400,2020-06-07,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1370,1430,1400,2020-06-06,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1360,1440,1400,2020-06-05,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1340,1400,1370,2020-06-03,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1320,1400,1360,2020-06-02,2020-06
2020-06,Agra,Achnera,Potato,Desi,FAQ,1330,1400,1370,2020-06-01,2020-06
2020-05,Agra,Achnera,Potato,Desi,FAQ,1320,1380,1350,2020-05-31,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1300,1380,1340,2020-05-30,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1300,1370,1335,2020-05-29,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1300,1380,1340,2020-05-27,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1320,1380,1350,2020-05-26,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1300,1380,1340,2020-05-25,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1300,1360,1330,2020-05-24,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1300,1390,1345,2020-05-23,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1300,1380,1340,2020-05-22,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1240,1340,1290,2020-05-20,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1200,1260,1230,2020-05-19,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1200,1280,1240,2020-05-18,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1200,1280,1240,2020-05-17,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1330,1390,1360,2020-05-16,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1280,1380,1320,2020-05-15,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1270,1370,1320,2020-05-13,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1270,1350,1310,2020-05-12,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1260,1340,1300,2020-05-11,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1240,1340,1290,2020-05-10,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,2020-05-09,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1220,1320,1270,2020-05-08,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,2020-05-06,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,2020-05-05,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,2020-05-04,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,2020-05-03,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,2020-05-02,2020-05
2020-05,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,2020-05-01,2020-05
2020-04,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,2020-04-29,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1300,1380,1340,2020-04-28,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1300,1400,1350,2020-04-27,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1280,1380,1330,2020-04-25,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1300,1400,1350,2020-04-24,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1300,1400,1350,2020-04-23,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1280,1340,1310,2020-04-22,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,2020-04-21,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1200,1320,1260,2020-04-20,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1220,1320,1270,2020-04-19,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,2020-04-18,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,2020-04-17,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,2020-04-15,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,2020-04-14,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,2020-04-13,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,2020-04-12,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,2020-04-11,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,2020-04-10,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1230,1350,1290,2020-04-08,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,2020-04-07,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,2020-04-06,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1100,1200,1150,2020-04-05,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,2020-04-04,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,2020-04-03,2020-04
2020-04,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,2020-04-01,2020-04
2020-03,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,2020-03-31,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,2020-03-30,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,2020-03-29,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,2020-03-28,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1300,1400,1350,2020-03-27,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,2020-03-25,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,2020-03-24,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,2020-03-23,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,2020-03-22,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,2020-03-21,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1200,1260,1230,2020-03-20,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,2020-03-18,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1140,1220,1180,2020-03-17,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,2020-03-16,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,2020-03-15,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1180,1260,1220,2020-03-14,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1180,1240,1210,2020-03-13,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1050,1150,1100,2020-03-09,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1050,1150,1100,2020-03-08,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,1050,1150,1100,2020-03-07,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,900,1000,950,2020-03-06,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,800,900,850,2020-03-04,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,800,900,850,2020-03-03,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,800,880,840,2020-03-02,2020-03
2020-03,Agra,Achnera,Potato,Desi,FAQ,800,880,840,2020-03-01,2020-03
2020-02,Agra,Achnera,Potato,Desi,FAQ,820,900,860,2020-02-29,2020-02
2020-02,Agra,Achnera,Potato,Desi,FAQ,800,900,850,2020-02-28,2020-02
2020-02,Agra,Achnera,Potato,Desi,FAQ,860,940,900,2020-02-26,2020-02
2020-02,Agra,Achnera,Potato,Desi,FAQ,840,900,870,2020-02-25,2020-02
2020-02,Agra,Achnera,Potato,Desi,FAQ,860,900,880,2020-02-24,2020-02
2020-02,Agra,Achnera,Potato,Desi,FAQ,840,910,870,2020-02-23,2020-02
2020-02,Agra,Achnera,Potato,Desi,FAQ,840,920,880,2020-02-22,2020-02
2020-02,Agra,Achnera,Potato,Desi,FAQ,900,960,930,2020-02-21,2020-02
2020-02,Agra,Achnera,Potato,Desi,FAQ,900,960,930,2020-02-19,2020-02
2020-02,Agra,Achnera,Potato,Desi,FAQ,900,960,930,2020-02-18,2020-02
2020-02,Agra,Achnera,Potato,Desi,FAQ,870,950,910,2020-02-17,2020-02
2020-02,Agra,Achnera,Potato,Desi,FAQ,880,980,930,2020-02-16,2020-02
2020-02,Agra,Achnera,Potato,Desi,FAQ,850,950,900,2020-02-15,2020-02
